Teklist,239-55-1476,$976979.96,5,1.5,Duitama
Centidel,140-58-1497,$7802287.73,1,1.6,Neiva
Quimba,761-96-2781,$8628228.60,3,4.9,Villavicencio
Flashdog,489-47-4968,$8917071.07,5,3.4,Mompos
Yabox,695-46-7036,$3902972.28,5,1.7,Fusagasuga
Eare,526-93-1467,$7025153.77,1,3.8,Buga
Wordware,605-04-7923,$6026224.10,4,4.0,Girardot
Tagtune,707-88-1800,$1538708.88,3,3.1,Tunja
Avamm,752-44-9554,$6908940.11,5,2.2,Girardot
Kwideo,346-78-7094,$5913578.68,5,1.8,Riohacha
Blognation,625-84-2165,$1639015.75,2,4.6,Itagui
Trudeo,161-46-3887,$4618940.01,1,1.2,Barranquilla
Linklinks,136-36-3709,$4543507.38,4,2.9,Leticia
Flashpoint,317-40-0422,$4061407.95,1,1.9,Bello
Zoonoodle,561-34-7359,$4158106.51,2,3.5,Popayan
Wikizz,529-32-4555,$5049395.19,1,2.8,Armenia
Skidoo,151-51-5113,$9992985.79,2,1.5,Girardot
Layo,424-17-4021,$1371152.08,2,4.0,Maicao
Gabtune,319-20-3164,$1273751.78,3,4.6,Leticia
Kazu,413-55-3015,$320070.50,2,3.0,Mompos
Leexo,285-89-8650,$237335.87,3,3.1,Tulua
Flipopia,770-22-9594,$3223577.79,4,2.5,Soledad
Buzzdog,436-70-1026,$3832035.78,1,4.2,Cartagena
Lazz,859-53-0090,$1870324.27,2,1.9,Bucaramanga
Photojam,206-49-6557,$985040.52,2,3.5,Puerto Carreño
Tagopia,426-61-1340,$3812004.34,4,1.9,Bogota
Gigabox,738-76-6672,$1307063.87,3,2.8,Giron
Trilia,519-26-8569,$6107396.19,5,2.8,Floridablanca
Jamia,585-67-5659,$511270.15,5,3.6,Itagui
Feedfire,466-83-4143,$2945335.54,4,2.6,Fusagasuga
Oyoloo,471-24-4547,$2713501.03,3,3.2,Cucuta
Blognation,331-95-1602,$7256633.37,4,3.1,Tumaco
Kazu,711-21-7487,$5189504.05,5,3.6,Giron
Myworks,539-81-8258,$5112196.87,1,1.1,Villavicencio
Zava,253-92-6398,$8769703.11,1,1.6,Valledupar
Riffpedia,745-88-0032,$4247238.72,4,1.7,Barrancabermeja
Einti,602-21-7716,$335802.02,2,3.4,Cali
Topicstorm,897-78-7544,$8049401.22,1,2.4,Monteria
Jabbertype,654-16-0064,$8599752.82,2,4.1,Ibague
Youopia,434-42-8103,$1314843.59,2,1.9,Cucuta
Aivee,568-26-6306,$5848329.90,4,1.8,Bello
Youfeed,234-90-6416,$5076417.81,1,4.2,Armenia
Mybuzz,864-41-4650,$3161258.16,3,1.3,Popayan
Thoughtworks,702-71-4374,$973141.28,2,3.4,Bogota
Brainbox,111-64-6160,$1324211.92,4,1.5,Soacha
Kwimbee,815-54-1683,$728603.16,3,2.7,Zipaquira
Photojam,746-35-7654,$4720496.99,2,3.1,Jamundi
Jaloo,781-71-7727,$3846406.13,4,2.8,Bellavista
Podcat,558-95-8884,$9091239.53,5,1.6,Tumaco
JumpXS,881-80-0578,$3712048.16,5,2.7,Santa Marta
Buzzbean,252-17-9072,$1785414.63,3,2.3,Soacha
Feedbug,227-21-1783,$6953350.54,3,4.1,Neiva
Oyoba,525-40-6449,$2250073.26,1,1.8,Barranquilla
Skyba,511-59-1384,$3803698.44,4,4.8,Duitama
Blogtags,561-03-7678,$2126992.14,5,4.1,Santa Marta
Skiba,895-02-0721,$8207894.40,3,4.2,Medellin
Shuffletag,709-69-0827,$5313615.91,5,2.7,Maicao
Skibox,232-50-5934,$634261.61,2,1.4,Ipiales
Leexo,710-80-2001,$5153442.02,1,3.3,Manizales
Dabvine,289-18-5285,$3702364.44,2,4.3,Envigado
Mymm,490-20-5252,$5626406.47,2,2.9,Sincelejo Quibdo
Vinte,517-12-6498,$4367651.84,4,4.0,Pereira
Topicware,684-27-1684,$5975354.05,2,3.2,Itagui
Yakitri,167-69-5250,$4141582.96,3,2.4,Envigado
Browsecat,400-51-8842,$6396635.78,2,3.4,Armenia
Flashdog,417-94-4452,$675671.31,2,2.5,Pereira
Yozio,349-14-4555,$4354316.89,3,2.8,Jamundi
Jabberstorm,331-52-9685,$9411250.79,4,3.2,Bello
Roombo,206-06-1175,$2609961.71,5,1.7,Neiva
Roombo,198-50-8639,$3776834.14,2,4.2,Duitama
Fatz,860-75-3199,$9543681.49,5,2.7,Bucaramanga
Zoonoodle,487-62-2610,$1056945.91,4,1.4,Bucaramanga
Demivee,319-20-2037,$6965157.06,4,1.5,Monteria
Zoomlounge,855-48-9128,$9983050.15,5,1.8,Bogota
Agivu,481-59-2625,$5041778.98,2,2.7,Fusagasuga
Dabjam,564-07-2429,$1867523.53,1,2.9,Pasto
Jaxspan,129-50-5121,$6353340.60,1,4.1,Bellavista
Yacero,697-60-7773,$6715911.74,1,4.8,Soledad
Gigaclub,248-50-2597,$6305573.21,1,2.8,Barrancabermeja
Skiptube,431-87-9508,$4993026.09,4,1.8,Sincelejo Quibdo
Oyoyo,714-50-9176,$6961712.52,2,1.8,Itagui
Voonyx,270-26-4901,$3010576.32,5,5.0,Soacha
Skyba,887-45-3738,$6346020.55,5,2.5,Bogota
Katz,219-01-1018,$1518702.60,4,4.7,Medellin
Quimm,268-89-4488,$2476606.72,5,2.0,Puerto Carreño
Plajo,594-53-4602,$4834273.63,1,2.2,Bucaramanga
Skinder,498-15-8906,$8075907.19,2,1.1,Soacha
Livetube,112-52-0207,$1007099.88,4,1.9,Riohacha
Eamia,233-81-8969,$7870766.08,1,4.1,Neiva
Oyonder,401-76-8212,$7751274.33,2,1.2,Jamundi
Wikido,624-57-9752,$5280729.69,2,1.3,Leticia
Edgepulse,148-64-5280,$5178651.87,3,1.7,Tumaco
Skivee,486-34-9693,$3553035.77,1,2.3,Tunja
Centidel,203-42-5890,$8867283.45,4,1.8,Monteria
Realpoint,173-57-3605,$7246462.17,2,3.3,Villavicencio
Blogtag,260-54-2691,$2437077.74,2,2.9,Santa Marta
Yakijo,891-05-4295,$1667160.05,4,4.9,Girardot
Muxo,407-45-4708,$5224054.48,2,1.6,Sincelejo Quibdo
Wikido,774-89-0562,$3934777.61,4,4.7,Jamundi
Jabbersphere,579-39-1798,$9122299.34,4,2.2,Tulua
Wikido,577-33-9820,$2486330.90,2,2.3,Floridablanca
Yakijo,594-28-9487,$8670394.16,1,4.3,Medellin
Browsedrive,237-01-9755,$7446648.10,3,1.8,Monteria
Kamba,107-25-9371,$4319905.97,1,2.1,Puerto Carreño
Edgepulse,314-05-1541,$4718973.69,2,3.7,Neiva
Nlounge,673-10-2634,$2421068.70,3,3.0,Cucuta
Meemm,563-09-4331,$2310442.89,3,2.5,Cali
Yacero,658-79-0193,$6536722.46,5,1.8,Pereira
Oloo,585-29-5425,$7064347.48,2,1.1,Mocoa
Photobean,883-99-6366,$9572675.22,2,2.3,Yopal
Jaxbean,886-74-4810,$1793393.06,5,4.8,Mompos
Gabtune,510-05-2863,$4327157.06,1,1.0,Popayan
Tagcat,118-76-8192,$2347329.90,1,2.5,Mompos
